"artist","artistIds","asciiName","attractionLights","availability","boosterTypes","borderColor","cardParts","colorIdentity","colorIndicator","colors","defense","duelDeck","edhrecRank","edhrecSaltiness","faceConvertedManaCost","faceFlavorName","faceManaValue","faceName","finishes","flavorName","flavorText","frameEffects","frameVersion","hand","hasAlternativeDeckLimit","hasContentWarning","hasFoil","hasNonFoil","isAlternative","isFullArt","isFunny","isGameChanger","isOnlineOnly","isOversized","isPromo","isRebalanced","isReprint","isReserved","isStarter","isStorySpotlight","isTextless","isTimeshifted","keywords","language","layout","leadershipSkills","life","loyalty","manaCost","manaValue","name","number","originalPrintings","originalReleaseDate","originalText","originalType","otherFaceIds","power","printings","promoTypes","rarity","rebalancedPrintings","relatedCards","securityStamp","setCode","side","signature","sourceProducts","subsets","subtypes","supertypes","text","toughness","type","types","uuid","variations","watermark"
"Piotr Dura","aff176e8-1d15-432e-ad1d-207a474decba","","","arena, mtgo, paper","default","black","","B, R","","",NA,"",936,NA,NA,"",NA,"","nonfoil, foil","","""These caves hide beasts above and below their waters. For safe passage, the Sultai agree a small cargo trade is fair for risking our necks.""\n—Samor, Mardu border guard","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Bloodfell Caves","250","","","","","","","C17, C19, DFT, DSC, EMA, FDN, FRF, IKO, KTK, M20, M21, MOM, NEO, SCD, TDM","","common","","","","TDM","","","","","","","This land enters tapped.\nWhen this land enters, you gain 1 life.\n{T}: Add {B} or {R}.","","Land","Land","21076e8f-7473-5e7b-87e0-48bdfaa8ea85","",""
"Piotr Dura","aff176e8-1d15-432e-ad1d-207a474decba","","","arena, mtgo, paper","default","black","","G, W","","",NA,"",1044,0.03,NA,"",NA,"","nonfoil, foil","","""It's rare to see Temur so far from their own lands. I see no reason to interfere, but keep an eye on them nonetheless.""\n—Hamza of House Fenzala","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Blossoming Sands","251","","","","","","","BLB, C17, C18, C19, DFT, EMA, FDN, FRF, IKO, KTK, M20, M21, MOM, NEO, PLST, SCD, TDM","","common","","","","TDM","","","","","","","This land enters tapped.\nWhen this land enters, you gain 1 life.\n{T}: Add {G} or {W}.","","Land","Land","80734665-9a30-5a21-a46a-2b65d6a32d9f","",""
"Arthur Yuan","0c066852-6fdb-42d0-aab9-db4038850da0","","","arena, mtgo, paper","default","black","","R","","",NA,"",23300,NA,NA,"",NA,"","nonfoil, foil","","Every spire is a physical dedication to the Way.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","",0,"Cori Mountain Monastery","252","","","","","","","TDM","","rare","","","oval","TDM","","","","","","","This land enters tapped unless you control a Plains or an Island.\n{T}: Add {R}.\n{3}{R}, {T}: Exile the top card of your library. Until the end of your next turn, you may play that card.","","Land","Land","4408b2a5-ea1a-5a22-930a-2088bfc5e5e5","bd83e20a-0bee-5382-8358-3221287b64be","jeskai"
"Marina Ortega Lorente","63def22f-9b97-423f-8791-2c1be9f46619","","","arena, mtgo, paper","default","black","","W","","",NA,"",19339,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","",0,"Dalkovan Encampment","253","","","","","","","TDM","","rare","","","oval","TDM","","","","","","","This land enters tapped unless you control a Swamp or a Mountain.\n{T}: Add {W}.\n{2}{W}, {T}: Whenever you attack this turn, create two 1/1 red Warrior creature tokens that are tapped and attacking. Sacrifice them at the beginning of the next end step.","","Land","Land","ddd08f46-d88d-5e04-a552-5441d40b37ff","bc9b810f-1605-55a9-891a-c51a6814e1c4","mardu"
"Alayna Danner","bb677b1a-ce51-4888-83d6-5a94de461ff9","","","arena, mtgo, paper","default","black","","B, U","","",NA,"",879,NA,NA,"",NA,"","nonfoil, foil","","""I ask only that the winds return you to me as swiftly as they bear you and the Storm Crane away.""\n—Samthar, Sultai merchant, to Jialing, Jeskai","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Dismal Backwater","254","","","","","","","40K, C16, C17, C18, DDQ, DFT, EMA, FDN, FRF, IKO, KTK, M20, M21, MOM, NEO, PLST, SCD, TDM, ZNC","","common","","","","TDM","","","","","","","This land enters tapped.\nWhen this land enters, you gain 1 life.\n{T}: Add {U} or {B}.","","Land","Land","0e338302-0243-544a-b9a7-278ec4f07f05","",""
"Leon Tukker","669b8b90-758d-4f9e-b4f7-98cd6742eb97","","","arena, mtgo, paper","default","black","","","","",NA,"",17,NA,NA,"",NA,"","nonfoil, foil","","Dragonstorm chasers are not deterred by danger—they claim there is nothing like witnessing the land embracing the power of a storm.","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Evolving Wilds","255","","","","","","","40K, AFR, AKH, AKR, ANB, BFZ, BLC, BRC, BRO, C13, C14, C15, C16, C17, C18, C19, CLB, CM2, CMA, CMD, CMR, CN2, DBL, DDH, DDK, DDN, DDO, DDP, DKA, DMC, DRC, DSC, DTK, F12, FDN, IKO, IMA, INR, J22, J25, LCC, LTC, M13, M15, M20, M3C, MID, MM2, MOC, ORI, OTC, PANA, PIO, PIP, PLST, PRIX, PRM, PTKDF, RIX, ROE, SIS, SLD, TDM, VOW, WHO, WOE, ZNC","","common","","","","TDM","","","","","","","{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.","","Land","Land","5726bb05-ea3c-5714-99f8-a009e50c27e7","",""
"Andrea Piparo","e8ab9604-1b3c-4bb5-9290-dfb3fd3cf01d","","","arena, mtgo, paper","default","black","","G, R, U","","",NA,"",397,0.02,NA,"",NA,"","nonfoil, foil","","With a warm fire and a fresh catch, Temur hunters find respite in even the coldest climates.","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Frontier Bivouac","256","","","","","","","40K, C16, C17, C20, CMM, DMC, DRC, KTK, MOC, PLST, TDM, WHO","","uncommon","","","","TDM","","","","","","","This land enters tapped.\n{T}: Add {G}, {U}, or {R}.","","Land","Land","16fa0b8c-ad66-5fae-a10e-f721fec79d01","","temur"
"Josu Solano","fb7b61a8-13c5-4813-a749-9d3396801906","","","arena, mtgo, paper","default","black","","B","","",NA,"",24617,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","",0,"Great Arashin City","257","","","","","","","TDM","","rare","","","oval","TDM","","","","","","","This land enters tapped unless you control a Forest or a Plains.\n{T}: Add {B}.\n{1}{B}, {T}, Exile a creature card from your graveyard: Create a 1/1 white Spirit creature token.","","Land","Land","279ebff6-f9dd-5920-a886-6d6f241a0640","b2ff3a0f-1b47-5741-b93c-aea65f63f15c","abzan"
"Cristi Balanescu","c09ede88-a1b5-4a18-9895-dc8a965d28a5","","","arena, mtgo, paper","default","black","","B, G","","",NA,"",735,0.08,NA,"",NA,"","nonfoil, foil","","Long-standing disagreements between the Sultai and Abzan about how to honor their dead have led to rare but fierce skirmishes.","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Jungle Hollow","258","","","","","","","BLC, C15, C16, C18, C19, C21, CMA, DFT, DSC, EMA, FDN, FRF, IKO, KHC, KTK, M20, M21, MOM, NEO, PLST, TDM","","common","","","","TDM","","","","","","","This land enters tapped.\nWhen this land enters, you gain 1 life.\n{T}: Add {B} or {G}.","","Land","Land","42fc89ce-a3f0-5d8d-8fdc-f6b8e4faa9bc","",""
"Bruce Brenneise","91d65465-e8a6-4a4e-8b0e-0e07466cfa0f","","","arena, mtgo, paper","default","black","","G","","",NA,"",22903,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","Surveil","English","normal","",NA,"","",0,"Kishla Village","259","","","","","","","TDM","","rare","","","oval","TDM","","","","","","","This land enters tapped unless you control an Island or a Swamp.\n{T}: Add {G}.\n{3}{G}, {T}: Surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)","","Land","Land","6fa6dc8b-9935-50dc-8eb5-ca1edd39892c","a730ceee-a34f-5837-9818-526b29db1c9c","sultai"
"Carlos Palma Cruchaga","f0c43e1b-1853-4abc-8a1b-d7dda6c1d592","","","arena, mtgo, paper","default","black","","","","",NA,"",15223,NA,NA,"",NA,"","nonfoil, foil","","","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","",0,"Maelstrom of the Spirit Dragon","260","","","","","","","TDM","","rare","","","oval","TDM","","","","","","","{T}: Add {C}.\n{T}: Add one mana of any color. Spend this mana only to cast a Dragon spell or an Omen spell.\n{4}, {T}, Sacrifice this land: Search your library for a Dragon card, reveal it, put it into your hand, then shuffle.","","Land","Land","5eb5434e-6367-5549-ba1d-288621e8c10b","c61dac4e-cd87-5f82-ae80-cadf12b0d4b0",""
"Constantin Marin","6cb0dc0c-4362-4c21-b23a-b2d7e096aa4f","","","arena, mtgo, paper","default","black","","U","","",NA,"",13101,NA,NA,"",NA,"","nonfoil, foil","","Built on a fumarole field, the village is a refuge of warmth amid the ice of the Qal Sisma mountains.","","2015",NA,"","","True","True","","","","","","","","","","","","","","","","English","normal","",NA,"","",0,"Mistrise Village","261","","","","","","","TDM","","rare","","","oval","TDM","","","","","","","This land enters tapped unless you control a Mountain or a Forest.\n{T}: Add {U}.\n{U}, {T}: The next spell you cast this turn can't be countered.","","Land","Land","7703e3b6-8694-53fb-8e63-e17649e610b0","0dcfd635-84c9-5f2b-bc5b-eb2a09c18896","temur"
"Leon Tukker","669b8b90-758d-4f9e-b4f7-98cd6742eb97","","","arena, mtgo, paper","default","black","","R, U, W","","",NA,"",417,0.04,NA,"",NA,"","nonfoil, foil","","Through sun and storm, across steppe and swamp, Storm Crane Monastery flies wherever aid is needed.","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Mystic Monastery","262","","","","","","","BLC, C16, C17, C19, C20, CMM, DDN, DMC, KTK, M3C, MOC, PIP, PLST, TDM, WHO","","uncommon","","","","TDM","","","","","","","This land enters tapped.\n{T}: Add {U}, {R}, or {W}.","","Land","Land","dca7b69f-246e-52fd-83dc-e2f452522064","","jeskai"
"Alayna Danner","bb677b1a-ce51-4888-83d6-5a94de461ff9","","","arena, mtgo, paper","default","black","","B, R, W","","",NA,"",386,0.16,NA,"",NA,"","nonfoil, foil","","""The Mardu breathe life into what was lost under the dragonlords. If the Abzan are upset, it should be at themselves.""\n—Tersa Lightshatter","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Nomad Outpost","263","","","","","","","C16, C17, C20, CMM, DDN, DMC, KTK, OTC, PIP, PLST, SLD, TDM","","uncommon","","","","TDM","","","","","","","This land enters tapped.\n{T}: Add {R}, {W}, or {B}.","","Land","Land","0076c28f-c93d-56ae-aee7-13c325f7f52b","","mardu"
"Sergey Glushakov","8df4596a-1d88-4b6a-9ce8-5c8089c3946c","","","arena, mtgo, paper","default","black","","B, G, U","","",NA,"",410,NA,NA,"",NA,"","nonfoil, foil","","""The people must know that the former seat of their oppression is cleansed. Throw open Qarsi's gates and let them see for themselves.""\n—Kotis, the Fangkeeper","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Opulent Palace","264","","","","","","","C16, C17, C19, C20, CM2, CMM, DMC, KTK, OTC, PIP, PLST, TDM","","uncommon","","","","TDM","","","","","","","This land enters tapped.\n{T}: Add {B}, {G}, or {U}.","","Land","Land","f05d3b0a-d43d-5b63-b7a4-eac882267f03","","sultai"
"Carlos Palma Cruchaga","f0c43e1b-1853-4abc-8a1b-d7dda6c1d592","","","arena, mtgo, paper","default","black","","G, R","","",NA,"",1275,NA,NA,"",NA,"","nonfoil, foil","","""We may fight the Temur when territory demands it, but we've no desire to profane their sacred places.""\n—Taklai, Mardu convoy","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Rugged Highlands","265","","","","","","","40K, C16, C19, DDS, DFT, EMA, FDN, FRF, IKO, KTK, M20, M21, MOM, NEO, SCD, TDM","","common","","","","TDM","","","","","","","This land enters tapped.\nWhen this land enters, you gain 1 life.\n{T}: Add {R} or {G}.","","Land","Land","bcfb9a29-0435-5b99-903b-b7f329e8b620","",""
"Diego Gisbert","3f4e975d-092c-40e4-b850-2d582bf4b5cb","","","arena, mtgo, paper","default","black","","B, G, W","","",NA,"",501,NA,NA,"",NA,"","nonfoil, foil","","""The most important part of a stronghold isn't its armaments or its walls. It's the reason people have to defend it.""\n—Gvar Barzeel, krumar captain","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Sandsteppe Citadel","266","","","","","","","C16, C17, C20, CM2, CMM, CP3, DMC, KTK, LTC, ONC, PLST, PRM, TDM","","uncommon","","","","TDM","","","","","","","This land enters tapped.\n{T}: Add {W}, {B}, or {G}.","","Land","Land","0109de79-a881-5811-8660-dfdf308024a2","","abzan"
"Brent Hollowell","19d4900c-f5a1-4c08-b5e0-b8d7ba733ec2","","","arena, mtgo, paper","default","black","","B, W","","",NA,"",677,NA,NA,"",NA,"","nonfoil, foil","","By the codes of Mardu and Abzan alike, both sides allowed their enemies time to grieve after a battle.","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Scoured Barrens","267","","","","","","","40K, C15, C17, C18, DFT, EMA, FDN, FRF, IKO, KTK, LTC, M20, M21, MOM, NEO, PLST, TDM","","common","","","","TDM","","","","","","","This land enters tapped.\nWhen this land enters, you gain 1 life.\n{T}: Add {W} or {B}.","","Land","Land","5c73ca42-b4ef-5d04-a7c6-11757f06cd43","",""
"Piotr Dura","aff176e8-1d15-432e-ad1d-207a474decba","","","arena, mtgo, paper","default","black","","R, U","","",NA,"",980,0.12,NA,"",NA,"","nonfoil, foil","","When spring melted the snow, fishers downstream of the Qadat Fire Rim learned of conflict between Temur and Jeskai from the gruesome flotsam.","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Swiftwater Cliffs","268","","","","","","","40K, BLB, C15, C16, C17, C18, C19, DDS, DDU, DFT, EMA, FDN, FRF, IKO, KTK, M20, M21, MOM, NEO, PLST, TDM","","common","","","","TDM","","","","","","","This land enters tapped.\nWhen this land enters, you gain 1 life.\n{T}: Add {U} or {R}.","","Land","Land","a27b82b2-7fe2-5ead-b6c2-d58cc96a865b","",""
"Alexander Ostrowski","3c278fce-4a9d-4b16-8c84-d29addc394f5","","","arena, mtgo, paper","default","black","","G, U","","",NA,"",893,0.02,NA,"",NA,"","nonfoil, foil","","By morning the only evidence of conflict between Temur hunters and Sultai scouts were abandoned banners in the freshly fallen snow.","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Thornwood Falls","269","","","","","","","40K, C15, C16, C18, C19, CMR, DFT, DSC, ELD, EMA, FDN, FRF, IKO, KTK, LTC, M20, M21, M3C, MOM, NEO, PLST, TDM","","common","","","","TDM","","","","","","","This land enters tapped.\nWhen this land enters, you gain 1 life.\n{T}: Add {G} or {U}.","","Land","Land","e64f2ef2-48c4-5a00-bb4a-273eec19524d","",""
"Kevin Sidharta","e0bcff21-4a2b-4151-86a2-a462da7b5aaa","","","arena, mtgo, paper","default","black","","U, W","","",NA,"",1055,NA,NA,"",NA,"","nonfoil, foil","","""Abzan vintages are nice, but the sorghum wine made in Riverwheel Village is beyond compare.""\n—Iramaz, Abzan trader","","2015",NA,"","","True","True","","","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Tranquil Cove","270","","","","","","","40K, C18, C19, DDQ, DFT, EMA, FDN, FRF, IKO, KHC, KTK, LTC, M20, M21, MOM, NEO, SCD, TDM","","common","","","","TDM","","","","","","","This land enters tapped.\nWhen this land enters, you gain 1 life.\n{T}: Add {W} or {U}.","","Land","Land","23bb0b86-c90a-5eb0-9c16-ddbc2b3e0128","",""
"Filip Burburan","66082c3b-a623-4d34-be51-2475214b85d3","","","arena, mtgo, paper","default","black","","R, W","","",NA,"",1007,NA,NA,"",NA,"","nonfoil, foil","","The Mardu are centered in the present. The Jeskai look to the future. But both know when the time for talking is past.","","2015",NA,"","","True","True","","True","","","","","","","True","","","","","","","English","normal","",NA,"","",0,"Wind-Scarred Crag","271","","","","","","","C15, C17, C19, CM2, CMR, DFT, ELD, EMA, FDN, FRF, IKO, KTK, LTC, M20, M21, MOM, NEO, TDM","","common","","","","TDM","","","","","","","This land enters tapped.\nWhen this land enters, you gain 1 life.\n{T}: Add {R} or {W}.","","Land","Land","15dd825a-25f0-577f-b4ac-227e335b70db","",""
